ID,Ours,PDDL
3965,to pour pudding_box 20 into bowl 19 \n,(:goal (and (poured pudding_box 20 bowl 19)))) \n
3966,to pour pudding_box 20 into bowl 21 \n,(:goal (and (poured pudding_box 20 bowl 21)))) \n
3967,to pour pudding_box 20 into bowl 22 \n,(:goal (and (poured pudding_box 20 bowl 22)))) \n
3968,to pour pudding_box 20 into bowl 23 \n,(:goal (and (poured pudding_box 20 bowl 23)))) \n
3969,to pour pudding_box 20 into bowl 24 \n,(:goal (and (poured pudding_box 20 bowl 24)))) \n
3970,to pour pudding_box 20 into bowl 25 \n,(:goal (and (poured pudding_box 20 bowl 25)))) \n
3971,to pour pudding_box 20 into bowl 26 \n,(:goal (and (poured pudding_box 20 bowl 26)))) \n
3972,to pour pudding_box 20 into bowl 27 \n,(:goal (and (poured pudding_box 20 bowl 27)))) \n
3973,to pour pudding_box 20 into bowl 28 \n,(:goal (and (poured pudding_box 20 bowl 28)))) \n
3974,to pour pudding_box 20 into bowl 29 \n,(:goal (and (poured pudding_box 20 bowl 29)))) \n
3975,to pour pudding_box 20 into bowl 30 \n,(:goal (and (poured pudding_box 20 bowl 30)))) \n
3976,to pour pudding_box 20 into bowl 31 \n,(:goal (and (poured pudding_box 20 bowl 31)))) \n
3977,to pour pudding_box 20 into bowl 32 \n,(:goal (and (poured pudding_box 20 bowl 32)))) \n
3978,to pour pudding_box 21 into bowl 1 \n,(:goal (and (poured pudding_box 21 bowl 1)))) \n
3979,to pour pudding_box 21 into bowl 2 \n,(:goal (and (poured pudding_box 21 bowl 2)))) \n
3980,to pour pudding_box 21 into bowl 3 \n,(:goal (and (poured pudding_box 21 bowl 3)))) \n
3981,to pour pudding_box 21 into bowl 4 \n,(:goal (and (poured pudding_box 21 bowl 4)))) \n
3982,to pour pudding_box 21 into bowl 6 \n,(:goal (and (poured pudding_box 21 bowl 6)))) \n
3983,to pour pudding_box 21 into bowl 7 \n,(:goal (and (poured pudding_box 21 bowl 7)))) \n
3984,to pour pudding_box 21 into bowl 8 \n,(:goal (and (poured pudding_box 21 bowl 8)))) \n
3985,to pour pudding_box 21 into bowl 10 \n,(:goal (and (poured pudding_box 21 bowl 10)))) \n
3986,to pour pudding_box 21 into bowl 13 \n,(:goal (and (poured pudding_box 21 bowl 13)))) \n
3987,to pour pudding_box 21 into bowl 14 \n,(:goal (and (poured pudding_box 21 bowl 14)))) \n
3988,to pour pudding_box 21 into bowl 15 \n,(:goal (and (poured pudding_box 21 bowl 15)))) \n
3989,to pour pudding_box 21 into bowl 16 \n,(:goal (and (poured pudding_box 21 bowl 16)))) \n
3990,to pour pudding_box 21 into bowl 17 \n,(:goal (and (poured pudding_box 21 bowl 17)))) \n
3991,to pour pudding_box 21 into bowl 18 \n,(:goal (and (poured pudding_box 21 bowl 18)))) \n
3992,to pour pudding_box 21 into bowl 19 \n,(:goal (and (poured pudding_box 21 bowl 19)))) \n
3993,to pour pudding_box 21 into bowl 20 \n,(:goal (and (poured pudding_box 21 bowl 20)))) \n
3994,to pour pudding_box 21 into bowl 23 \n,(:goal (and (poured pudding_box 21 bowl 23)))) \n
3995,to pour pudding_box 21 into bowl 24 \n,(:goal (and (poured pudding_box 21 bowl 24)))) \n
3996,to pour pudding_box 21 into bowl 25 \n,(:goal (and (poured pudding_box 21 bowl 25)))) \n
3997,to pour pudding_box 21 into bowl 26 \n,(:goal (and (poured pudding_box 21 bowl 26)))) \n
3998,to pour pudding_box 21 into bowl 27 \n,(:goal (and (poured pudding_box 21 bowl 27)))) \n
3999,to pour pudding_box 21 into bowl 28 \n,(:goal (and (poured pudding_box 21 bowl 28)))) \n
4000,to pour pudding_box 21 into bowl 29 \n,(:goal (and (poured pudding_box 21 bowl 29)))) \n
4001,to pour pudding_box 21 into bowl 30 \n,(:goal (and (poured pudding_box 21 bowl 30)))) \n
4002,to pour pudding_box 21 into bowl 31 \n,(:goal (and (poured pudding_box 21 bowl 31)))) \n
4003,to pour pudding_box 21 into bowl 32 \n,(:goal (and (poured pudding_box 21 bowl 32)))) \n
4004,to pour pudding_box 22 into bowl 1 \n,(:goal (and (poured pudding_box 22 bowl 1)))) \n
4005,to pour pudding_box 22 into bowl 2 \n,(:goal (and (poured pudding_box 22 bowl 2)))) \n
4006,to pour pudding_box 22 into bowl 3 \n,(:goal (and (poured pudding_box 22 bowl 3)))) \n
4007,to pour pudding_box 22 into bowl 4 \n,(:goal (and (poured pudding_box 22 bowl 4)))) \n
4008,to pour pudding_box 22 into bowl 5 \n,(:goal (and (poured pudding_box 22 bowl 5)))) \n
4009,to pour pudding_box 22 into bowl 6 \n,(:goal (and (poured pudding_box 22 bowl 6)))) \n
4010,to pour pudding_box 22 into bowl 7 \n,(:goal (and (poured pudding_box 22 bowl 7)))) \n
4011,to pour pudding_box 22 into bowl 8 \n,(:goal (and (poured pudding_box 22 bowl 8)))) \n
4012,to pour pudding_box 22 into bowl 9 \n,(:goal (and (poured pudding_box 22 bowl 9)))) \n
4013,to pour pudding_box 22 into bowl 10 \n,(:goal (and (poured pudding_box 22 bowl 10)))) \n
4014,to pour pudding_box 22 into bowl 11 \n,(:goal (and (poured pudding_box 22 bowl 11)))) \n
4015,to pour pudding_box 22 into bowl 12 \n,(:goal (and (poured pudding_box 22 bowl 12)))) \n
4016,to pour pudding_box 22 into bowl 13 \n,(:goal (and (poured pudding_box 22 bowl 13)))) \n
4017,to pour pudding_box 22 into bowl 15 \n,(:goal (and (poured pudding_box 22 bowl 15)))) \n
4018,to pour pudding_box 22 into bowl 16 \n,(:goal (and (poured pudding_box 22 bowl 16)))) \n
4019,to pour pudding_box 22 into bowl 17 \n,(:goal (and (poured pudding_box 22 bowl 17)))) \n
4020,to pour pudding_box 22 into bowl 18 \n,(:goal (and (poured pudding_box 22 bowl 18)))) \n
4021,to pour pudding_box 22 into bowl 19 \n,(:goal (and (poured pudding_box 22 bowl 19)))) \n
4022,to pour pudding_box 22 into bowl 20 \n,(:goal (and (poured pudding_box 22 bowl 20)))) \n
4023,to pour pudding_box 22 into bowl 21 \n,(:goal (and (poured pudding_box 22 bowl 21)))) \n
4024,to pour pudding_box 22 into bowl 23 \n,(:goal (and (poured pudding_box 22 bowl 23)))) \n
4025,to pour pudding_box 22 into bowl 25 \n,(:goal (and (poured pudding_box 22 bowl 25)))) \n
4026,to pour pudding_box 22 into bowl 28 \n,(:goal (and (poured pudding_box 22 bowl 28)))) \n
4027,to pour pudding_box 22 into bowl 29 \n,(:goal (and (poured pudding_box 22 bowl 29)))) \n
4028,to pour pudding_box 22 into bowl 30 \n,(:goal (and (poured pudding_box 22 bowl 30)))) \n
4029,to pour pudding_box 22 into bowl 31 \n,(:goal (and (poured pudding_box 22 bowl 31)))) \n
4030,to pour pudding_box 22 into bowl 32 \n,(:goal (and (poured pudding_box 22 bowl 32)))) \n
4031,to pour pudding_box 23 into bowl 1 \n,(:goal (and (poured pudding_box 23 bowl 1)))) \n
4032,to pour pudding_box 23 into bowl 2 \n,(:goal (and (poured pudding_box 23 bowl 2)))) \n
4033,to pour pudding_box 23 into bowl 4 \n,(:goal (and (poured pudding_box 23 bowl 4)))) \n
4034,to pour pudding_box 23 into bowl 5 \n,(:goal (and (poured pudding_box 23 bowl 5)))) \n
4035,to pour pudding_box 23 into bowl 6 \n,(:goal (and (poured pudding_box 23 bowl 6)))) \n
4036,to pour pudding_box 23 into bowl 7 \n,(:goal (and (poured pudding_box 23 bowl 7)))) \n
4037,to pour pudding_box 23 into bowl 8 \n,(:goal (and (poured pudding_box 23 bowl 8)))) \n
4038,to pour pudding_box 23 into bowl 9 \n,(:goal (and (poured pudding_box 23 bowl 9)))) \n
4039,to pour pudding_box 23 into bowl 10 \n,(:goal (and (poured pudding_box 23 bowl 10)))) \n
4040,to pour pudding_box 23 into bowl 11 \n,(:goal (and (poured pudding_box 23 bowl 11)))) \n
4041,to pour pudding_box 23 into bowl 12 \n,(:goal (and (poured pudding_box 23 bowl 12)))) \n
4042,to pour pudding_box 23 into bowl 13 \n,(:goal (and (poured pudding_box 23 bowl 13)))) \n
4043,to pour pudding_box 23 into bowl 15 \n,(:goal (and (poured pudding_box 23 bowl 15)))) \n
4044,to pour pudding_box 23 into bowl 16 \n,(:goal (and (poured pudding_box 23 bowl 16)))) \n
4045,to pour pudding_box 23 into bowl 17 \n,(:goal (and (poured pudding_box 23 bowl 17)))) \n
4046,to pour pudding_box 23 into bowl 18 \n,(:goal (and (poured pudding_box 23 bowl 18)))) \n
4047,to pour pudding_box 23 into bowl 22 \n,(:goal (and (poured pudding_box 23 bowl 22)))) \n
4048,to pour pudding_box 23 into bowl 24 \n,(:goal (and (poured pudding_box 23 bowl 24)))) \n
4049,to pour pudding_box 23 into bowl 25 \n,(:goal (and (poured pudding_box 23 bowl 25)))) \n
4050,to pour pudding_box 23 into bowl 26 \n,(:goal (and (poured pudding_box 23 bowl 26)))) \n
4051,to pour pudding_box 23 into bowl 27 \n,(:goal (and (poured pudding_box 23 bowl 27)))) \n
4052,to pour pudding_box 23 into bowl 28 \n,(:goal (and (poured pudding_box 23 bowl 28)))) \n
4053,to pour pudding_box 23 into bowl 29 \n,(:goal (and (poured pudding_box 23 bowl 29)))) \n
4054,to pour pudding_box 23 into bowl 30 \n,(:goal (and (poured pudding_box 23 bowl 30)))) \n
4055,to pour pudding_box 23 into bowl 31 \n,(:goal (and (poured pudding_box 23 bowl 31)))) \n
4056,to pour pudding_box 23 into bowl 32 \n,(:goal (and (poured pudding_box 23 bowl 32)))) \n
4057,to pour pudding_box 24 into bowl 1 \n,(:goal (and (poured pudding_box 24 bowl 1)))) \n
4058,to pour pudding_box 24 into bowl 2 \n,(:goal (and (poured pudding_box 24 bowl 2)))) \n
4059,to pour pudding_box 24 into bowl 3 \n,(:goal (and (poured pudding_box 24 bowl 3)))) \n
4060,to pour pudding_box 24 into bowl 5 \n,(:goal (and (poured pudding_box 24 bowl 5)))) \n
4061,to pour pudding_box 24 into bowl 6 \n,(:goal (and (poured pudding_box 24 bowl 6)))) \n
4062,to pour pudding_box 24 into bowl 7 \n,(:goal (and (poured pudding_box 24 bowl 7)))) \n
4063,to pour pudding_box 24 into bowl 8 \n,(:goal (and (poured pudding_box 24 bowl 8)))) \n
4064,to pour pudding_box 24 into bowl 11 \n,(:goal (and (poured pudding_box 24 bowl 11)))) \n
4065,to pour pudding_box 24 into bowl 12 \n,(:goal (and (poured pudding_box 24 bowl 12)))) \n
4066,to pour pudding_box 24 into bowl 13 \n,(:goal (and (poured pudding_box 24 bowl 13)))) \n
4067,to pour pudding_box 24 into bowl 14 \n,(:goal (and (poured pudding_box 24 bowl 14)))) \n
4068,to pour pudding_box 24 into bowl 15 \n,(:goal (and (poured pudding_box 24 bowl 15)))) \n
4069,to pour pudding_box 24 into bowl 18 \n,(:goal (and (poured pudding_box 24 bowl 18)))) \n
4070,to pour pudding_box 24 into bowl 19 \n,(:goal (and (poured pudding_box 24 bowl 19)))) \n
4071,to pour pudding_box 24 into bowl 20 \n,(:goal (and (poured pudding_box 24 bowl 20)))) \n
4072,to pour pudding_box 24 into bowl 21 \n,(:goal (and (poured pudding_box 24 bowl 21)))) \n
4073,to pour pudding_box 24 into bowl 22 \n,(:goal (and (poured pudding_box 24 bowl 22)))) \n
4074,to pour pudding_box 24 into bowl 23 \n,(:goal (and (poured pudding_box 24 bowl 23)))) \n
4075,to pour pudding_box 24 into bowl 25 \n,(:goal (and (poured pudding_box 24 bowl 25)))) \n
4076,to pour pudding_box 24 into bowl 26 \n,(:goal (and (poured pudding_box 24 bowl 26)))) \n
4077,to pour pudding_box 24 into bowl 27 \n,(:goal (and (poured pudding_box 24 bowl 27)))) \n
4078,to pour pudding_box 24 into bowl 28 \n,(:goal (and (poured pudding_box 24 bowl 28)))) \n
4079,to pour pudding_box 24 into bowl 29 \n,(:goal (and (poured pudding_box 24 bowl 29)))) \n
4080,to pour pudding_box 24 into bowl 30 \n,(:goal (and (poured pudding_box 24 bowl 30)))) \n
4081,to pour pudding_box 24 into bowl 31 \n,(:goal (and (poured pudding_box 24 bowl 31)))) \n
4082,to pour pudding_box 25 into bowl 1 \n,(:goal (and (poured pudding_box 25 bowl 1)))) \n
4083,to pour pudding_box 25 into bowl 2 \n,(:goal (and (poured pudding_box 25 bowl 2)))) \n
4084,to pour pudding_box 25 into bowl 3 \n,(:goal (and (poured pudding_box 25 bowl 3)))) \n
4085,to pour pudding_box 25 into bowl 5 \n,(:goal (and (poured pudding_box 25 bowl 5)))) \n
4086,to pour pudding_box 25 into bowl 7 \n,(:goal (and (poured pudding_box 25 bowl 7)))) \n
4087,to pour pudding_box 25 into bowl 8 \n,(:goal (and (poured pudding_box 25 bowl 8)))) \n
4088,to pour pudding_box 25 into bowl 9 \n,(:goal (and (poured pudding_box 25 bowl 9)))) \n
4089,to pour pudding_box 25 into bowl 10 \n,(:goal (and (poured pudding_box 25 bowl 10)))) \n
4090,to pour pudding_box 25 into bowl 11 \n,(:goal (and (poured pudding_box 25 bowl 11)))) \n
4091,to pour pudding_box 25 into bowl 12 \n,(:goal (and (poured pudding_box 25 bowl 12)))) \n
4092,to pour pudding_box 25 into bowl 13 \n,(:goal (and (poured pudding_box 25 bowl 13)))) \n
4093,to pour pudding_box 25 into bowl 15 \n,(:goal (and (poured pudding_box 25 bowl 15)))) \n
4094,to pour pudding_box 25 into bowl 16 \n,(:goal (and (poured pudding_box 25 bowl 16)))) \n
4095,to pour pudding_box 25 into bowl 17 \n,(:goal (and (poured pudding_box 25 bowl 17)))) \n
4096,to pour pudding_box 25 into bowl 18 \n,(:goal (and (poured pudding_box 25 bowl 18)))) \n
4097,to pour pudding_box 25 into bowl 19 \n,(:goal (and (poured pudding_box 25 bowl 19)))) \n
4098,to pour pudding_box 25 into bowl 21 \n,(:goal (and (poured pudding_box 25 bowl 21)))) \n
4099,to pour pudding_box 25 into bowl 22 \n,(:goal (and (poured pudding_box 25 bowl 22)))) \n
4100,to pour pudding_box 25 into bowl 23 \n,(:goal (and (poured pudding_box 25 bowl 23)))) \n
4101,to pour pudding_box 25 into bowl 24 \n,(:goal (and (poured pudding_box 25 bowl 24)))) \n
4102,to pour pudding_box 25 into bowl 26 \n,(:goal (and (poured pudding_box 25 bowl 26)))) \n
4103,to pour pudding_box 25 into bowl 27 \n,(:goal (and (poured pudding_box 25 bowl 27)))) \n
4104,to pour pudding_box 25 into bowl 28 \n,(:goal (and (poured pudding_box 25 bowl 28)))) \n
4105,to pour pudding_box 25 into bowl 29 \n,(:goal (and (poured pudding_box 25 bowl 29)))) \n
4106,to pour pudding_box 25 into bowl 31 \n,(:goal (and (poured pudding_box 25 bowl 31)))) \n
4107,to pour pudding_box 26 into bowl 1 \n,(:goal (and (poured pudding_box 26 bowl 1)))) \n
4108,to pour pudding_box 26 into bowl 2 \n,(:goal (and (poured pudding_box 26 bowl 2)))) \n
4109,to pour pudding_box 26 into bowl 3 \n,(:goal (and (poured pudding_box 26 bowl 3)))) \n
4110,to pour pudding_box 26 into bowl 4 \n,(:goal (and (poured pudding_box 26 bowl 4)))) \n
4111,to pour pudding_box 26 into bowl 5 \n,(:goal (and (poured pudding_box 26 bowl 5)))) \n
4112,to pour pudding_box 26 into bowl 7 \n,(:goal (and (poured pudding_box 26 bowl 7)))) \n
4113,to pour pudding_box 26 into bowl 8 \n,(:goal (and (poured pudding_box 26 bowl 8)))) \n
4114,to pour pudding_box 26 into bowl 9 \n,(:goal (and (poured pudding_box 26 bowl 9)))) \n
4115,to pour pudding_box 26 into bowl 11 \n,(:goal (and (poured pudding_box 26 bowl 11)))) \n
4116,to pour pudding_box 26 into bowl 12 \n,(:goal (and (poured pudding_box 26 bowl 12)))) \n
4117,to pour pudding_box 26 into bowl 13 \n,(:goal (and (poured pudding_box 26 bowl 13)))) \n
4118,to pour pudding_box 26 into bowl 14 \n,(:goal (and (poured pudding_box 26 bowl 14)))) \n
4119,to pour pudding_box 26 into bowl 15 \n,(:goal (and (poured pudding_box 26 bowl 15)))) \n
4120,to pour pudding_box 26 into bowl 16 \n,(:goal (and (poured pudding_box 26 bowl 16)))) \n
4121,to pour pudding_box 26 into bowl 17 \n,(:goal (and (poured pudding_box 26 bowl 17)))) \n
4122,to pour pudding_box 26 into bowl 18 \n,(:goal (and (poured pudding_box 26 bowl 18)))) \n
4123,to pour pudding_box 26 into bowl 21 \n,(:goal (and (poured pudding_box 26 bowl 21)))) \n
4124,to pour pudding_box 26 into bowl 23 \n,(:goal (and (poured pudding_box 26 bowl 23)))) \n
4125,to pour pudding_box 26 into bowl 24 \n,(:goal (and (poured pudding_box 26 bowl 24)))) \n
4126,to pour pudding_box 26 into bowl 25 \n,(:goal (and (poured pudding_box 26 bowl 25)))) \n
4127,to pour pudding_box 26 into bowl 28 \n,(:goal (and (poured pudding_box 26 bowl 28)))) \n
4128,to pour pudding_box 26 into bowl 29 \n,(:goal (and (poured pudding_box 26 bowl 29)))) \n
4129,to pour pudding_box 26 into bowl 30 \n,(:goal (and (poured pudding_box 26 bowl 30)))) \n
4130,to pour pudding_box 26 into bowl 31 \n,(:goal (and (poured pudding_box 26 bowl 31)))) \n
4131,to pour pudding_box 26 into bowl 32 \n,(:goal (and (poured pudding_box 26 bowl 32)))) \n
4132,to pour pudding_box 27 into bowl 2 \n,(:goal (and (poured pudding_box 27 bowl 2)))) \n
4133,to pour pudding_box 27 into bowl 4 \n,(:goal (and (poured pudding_box 27 bowl 4)))) \n
4134,to pour pudding_box 27 into bowl 6 \n,(:goal (and (poured pudding_box 27 bowl 6)))) \n
4135,to pour pudding_box 27 into bowl 7 \n,(:goal (and (poured pudding_box 27 bowl 7)))) \n
4136,to pour pudding_box 27 into bowl 8 \n,(:goal (and (poured pudding_box 27 bowl 8)))) \n
4137,to pour pudding_box 27 into bowl 9 \n,(:goal (and (poured pudding_box 27 bowl 9)))) \n
4138,to pour pudding_box 27 into bowl 10 \n,(:goal (and (poured pudding_box 27 bowl 10)))) \n
4139,to pour pudding_box 27 into bowl 12 \n,(:goal (and (poured pudding_box 27 bowl 12)))) \n
4140,to pour pudding_box 27 into bowl 13 \n,(:goal (and (poured pudding_box 27 bowl 13)))) \n
4141,to pour pudding_box 27 into bowl 14 \n,(:goal (and (poured pudding_box 27 bowl 14)))) \n
4142,to pour pudding_box 27 into bowl 15 \n,(:goal (and (poured pudding_box 27 bowl 15)))) \n
4143,to pour pudding_box 27 into bowl 16 \n,(:goal (and (poured pudding_box 27 bowl 16)))) \n
4144,to pour pudding_box 27 into bowl 18 \n,(:goal (and (poured pudding_box 27 bowl 18)))) \n
4145,to pour pudding_box 27 into bowl 19 \n,(:goal (and (poured pudding_box 27 bowl 19)))) \n
4146,to pour pudding_box 27 into bowl 20 \n,(:goal (and (poured pudding_box 27 bowl 20)))) \n
4147,to pour pudding_box 27 into bowl 21 \n,(:goal (and (poured pudding_box 27 bowl 21)))) \n
4148,to pour pudding_box 27 into bowl 22 \n,(:goal (and (poured pudding_box 27 bowl 22)))) \n
4149,to pour pudding_box 27 into bowl 23 \n,(:goal (and (poured pudding_box 27 bowl 23)))) \n
4150,to pour pudding_box 27 into bowl 24 \n,(:goal (and (poured pudding_box 27 bowl 24)))) \n
4151,to pour pudding_box 27 into bowl 25 \n,(:goal (and (poured pudding_box 27 bowl 25)))) \n
4152,to pour pudding_box 27 into bowl 26 \n,(:goal (and (poured pudding_box 27 bowl 26)))) \n
4153,to pour pudding_box 27 into bowl 29 \n,(:goal (and (poured pudding_box 27 bowl 29)))) \n
4154,to pour pudding_box 27 into bowl 30 \n,(:goal (and (poured pudding_box 27 bowl 30)))) \n
4155,to pour pudding_box 27 into bowl 31 \n,(:goal (and (poured pudding_box 27 bowl 31)))) \n
4156,to pour pudding_box 27 into bowl 32 \n,(:goal (and (poured pudding_box 27 bowl 32)))) \n
4157,to pour pudding_box 28 into bowl 1 \n,(:goal (and (poured pudding_box 28 bowl 1)))) \n
4158,to pour pudding_box 28 into bowl 2 \n,(:goal (and (poured pudding_box 28 bowl 2)))) \n
4159,to pour pudding_box 28 into bowl 3 \n,(:goal (and (poured pudding_box 28 bowl 3)))) \n
4160,to pour pudding_box 28 into bowl 4 \n,(:goal (and (poured pudding_box 28 bowl 4)))) \n
4161,to pour pudding_box 28 into bowl 5 \n,(:goal (and (poured pudding_box 28 bowl 5)))) \n
4162,to pour pudding_box 28 into bowl 6 \n,(:goal (and (poured pudding_box 28 bowl 6)))) \n
4163,to pour pudding_box 28 into bowl 8 \n,(:goal (and (poured pudding_box 28 bowl 8)))) \n
4164,to pour pudding_box 28 into bowl 9 \n,(:goal (and (poured pudding_box 28 bowl 9)))) \n
4165,to pour pudding_box 28 into bowl 10 \n,(:goal (and (poured pudding_box 28 bowl 10)))) \n
4166,to pour pudding_box 28 into bowl 11 \n,(:goal (and (poured pudding_box 28 bowl 11)))) \n
4167,to pour pudding_box 28 into bowl 12 \n,(:goal (and (poured pudding_box 28 bowl 12)))) \n
4168,to pour pudding_box 28 into bowl 13 \n,(:goal (and (poured pudding_box 28 bowl 13)))) \n
4169,to pour pudding_box 28 into bowl 14 \n,(:goal (and (poured pudding_box 28 bowl 14)))) \n
4170,to pour pudding_box 28 into bowl 15 \n,(:goal (and (poured pudding_box 28 bowl 15)))) \n
4171,to pour pudding_box 28 into bowl 16 \n,(:goal (and (poured pudding_box 28 bowl 16)))) \n
4172,to pour pudding_box 28 into bowl 17 \n,(:goal (and (poured pudding_box 28 bowl 17)))) \n
4173,to pour pudding_box 28 into bowl 18 \n,(:goal (and (poured pudding_box 28 bowl 18)))) \n
4174,to pour pudding_box 28 into bowl 19 \n,(:goal (and (poured pudding_box 28 bowl 19)))) \n
4175,to pour pudding_box 28 into bowl 20 \n,(:goal (and (poured pudding_box 28 bowl 20)))) \n
4176,to pour pudding_box 28 into bowl 21 \n,(:goal (and (poured pudding_box 28 bowl 21)))) \n
4177,to pour pudding_box 28 into bowl 23 \n,(:goal (and (poured pudding_box 28 bowl 23)))) \n
