ID,Task,Subject Name,Experiment,Objects,Trial,Annotation file
1879,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright mug and enclose handright mug and approach handleft mug to pour pitcher_base 8 into mug 30 \n,BBM08,Expt 1 (Pouring),Mug and Pitcher base,Trial 1,Trial 1.xml
1880,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright mug and enclose handright mug and approach handleft mug to pour pitcher_base 8 into mug 1 \n,BBM08,Expt 1 (Pouring),Mug and Pitcher base,Trial 2,Trial 2.xml
1881,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright mug and enclose handright mug and approach handleft mug to pour pitcher_base 21 into mug 29 \n,BBM08,Expt 1 (Pouring),Mug and Pitcher base,Trial 3,Trial 3.xml
1882,approach handright pitcher_base and enclose handright pitcher_base and approach handleft mug and enclose handleft mug and approach handright mug to pour pitcher_base 12 into mug 21 \n,BBM08,Expt 1 (Pouring),Mug and Pitcher base,Trial 4,Trial 4.xml
1883,approach handright pitcher_base and enclose handright pitcher_base and approach handleft mug and enclose handleft mug and approach handright mug to pour pitcher_base 9 into mug 18 \n,BBM08,Expt 1 (Pouring),Mug and Pitcher base,Trial 5,Trial 5.xml
1884,approach handright pitcher_base and enclose handright pitcher_base and approach handleft mug and enclose handleft mug and approach handright mug to pour pitcher_base 11 into mug 29 \n,BBM08,Expt 1 (Pouring),Mug and Pitcher base,Trial 6,Trial 6.xml
1885,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright mug and enclose handright mug and approach handleft mug to pour pitcher_base 8 into mug 23 \n,BBM08,Expt 1 (Pouring),Mug and Pitcher base,Trial 7,Trial 7.xml
1886,approach handright pitcher_base and enclose handright pitcher_base and approach handleft mug and enclose handleft mug and approach handright mug to pour pitcher_base 2 into mug 8 \n,BBM08,Expt 1 (Pouring),Mug and Pitcher base,Trial 8,Trial 8.xml
1887,approach handright pitcher_base and enclose handright pitcher_base and approach handleft mug and enclose handleft mug and approach handright mug to pour pitcher_base 15 into mug 7 \n,BBM08,Expt 1 (Pouring),Mug and Pitcher base,Trial 9,Trial 9.xml
1888,approach handright pitcher_base and enclose handright pitcher_base and approach handleft mug and enclose handleft mug and approach handright mug to pour pitcher_base 10 into mug 11 \n,BBM08,Expt 1 (Pouring),Mug and Pitcher base,Trial 10,Trial 10.xml
1889,approach handright mug and enclose handright mug and approach handleft sugar_box and enclose handleft sugar_box and approach handleft mug to pour sugar_box 4 into mug 11 \n,BBM08,Expt 1 (Pouring),Mug and Sugar box,Trial 1,Trial 1.xml
1890,approach handleft mug and enclose handleft mug and approach handright sugar_box and enclose handright sugar_box and approach handleft sugar_box to pour sugar_box 26 into mug 30 \n,BBM08,Expt 1 (Pouring),Mug and Sugar box,Trial 2,Trial 2.xml
1891,approach handright mug and enclose handright mug and approach handleft sugar_box and enclose handleft sugar_box and approach handleft mug to pour sugar_box 26 into mug 10 \n,BBM08,Expt 1 (Pouring),Mug and Sugar box,Trial 3,Trial 3.xml
1892,approach handright mug and enclose handright mug and approach handleft sugar_box and enclose handleft sugar_box and approach handleft mug to pour sugar_box 7 into mug 23 \n,BBM08,Expt 1 (Pouring),Mug and Sugar box,Trial 4,Trial 4.xml
1893,approach handright mug and enclose handright mug and approach handleft sugar_box and enclose handleft sugar_box and approach handleft mug to pour sugar_box 21 into mug 27 \n,BBM08,Expt 1 (Pouring),Mug and Sugar box,Trial 5,Trial 5.xml
1894,approach handright mug and enclose handright mug and approach handleft sugar_box and enclose handleft sugar_box and approach handleft mug to pour sugar_box 30 into mug 26 \n,BBM08,Expt 1 (Pouring),Mug and Sugar box,Trial 6,Trial 6.xml
1895,approach handright mug and enclose handright mug and approach handleft sugar_box and enclose handleft sugar_box and approach handleft mug to pour sugar_box 8 into mug 5 \n,BBM08,Expt 1 (Pouring),Mug and Sugar box,Trial 7,Trial 7.xml
1896,approach handleft mug and enclose handleft mug and approach handright sugar_box and enclose handright sugar_box and approach handleft sugar_box to pour sugar_box 13 into mug 30 \n,BBM08,Expt 1 (Pouring),Mug and Sugar box,Trial 8,Trial 8.xml
1897,approach handright mug and enclose handright mug and approach handleft sugar_box and enclose handleft sugar_box and approach handleft mug to pour sugar_box to pour sugar_box 24 into mug 27 \n,BBM08,Expt 1 (Pouring),Mug and Sugar box,Trial 9,Trial 9.xml
1898,approach handright mug and enclose handright mug and approach handleft sugar_box and enclose handleft sugar_box and approach handleft mug to pour sugar_box to pour sugar_box 15 into mug 26 \n,BBM08,Expt 1 (Pouring),Mug and Sugar box,Trial 10,Trial 10.xml
1899,approach handleft bowl and enclose handleft bowl and approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handright bowl to pour tuna_fish_can 5 into bowl 32 \n,BBM08,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 1,Trial 1.xml
1900,approach handright bowl and enclose handright bowl and approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handleft bowl to pour tuna_fish_can 15 into bowl 4 \n,BBM08,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 2,Trial 2.xml
1901,approach handleft bowl and enclose handleft bowl and approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handright bowl to pour tuna_fish_can 26 into bowl 30 \n,BBM08,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 3,Trial 3.xml
1902,approach handleft bowl and enclose handleft bowl and approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handright bowl to pour tuna_fish_can 18 into bowl 8 \n,BBM08,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 4,Trial 4.xml
1903,approach handright bowl and enclose handright bowl and approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handleft bowl to pour tuna_fish_can 24 into bowl 14 \n,BBM08,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 5,Trial 5.xml
1904,approach handright bowl and enclose handright bowl and approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handleft bowl to pour tuna_fish_can 32 into bowl 12 \n,BBM08,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 6,Trial 6.xml
1905,approach handright bowl and enclose handright bowl and approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handleft bowl to pour tuna_fish_can 31 into bowl 14 \n,BBM08,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 7,Trial 7.xml
1906,approach handleft bowl and enclose handleft bowl and approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handright bowl to pour tuna_fish_can 13 into bowl 30 \n,BBM08,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 8,Trial 8.xml
1907,approach handright bowl and enclose handright bowl and approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handleft bowl to pour tuna_fish_can 15 into bowl 4 \n,BBM08,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 9,Trial 9.xml
1908,approach handleft bowl and enclose handleft bowl and approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handright bowl to pour tuna_fish_can 25 into bowl 15 \n,BBM08,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 10,Trial 10.xml
1909,approach handright bowl and enclose handright bowl and approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handleft bowl to pour tomato_soup_can 22 into bowl 18 \n,BBM08,Expt 1 (Pouring),Bowl and Tomato soup can,Trial 1,Trial 1.xml
1910,approach handright bowl and enclose handright bowl and approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handleft bowl to pour tomato_soup_can 12 into bowl 18 \n,BBM08,Expt 1 (Pouring),Bowl and Tomato soup can,Trial 2,Trial 2.xml
1911,approach handleft bowl and enclose handleft bowl and approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handright bowl to pour tomato_soup_can 11 into bowl 16 \n,BBM08,Expt 1 (Pouring),Bowl and Tomato soup can,Trial 3,Trial 3.xml
1912,approach handright bowl and enclose handright bowl and approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handleft bowl to pour tomato_soup_can 3 into bowl 17 \n,BBM08,Expt 1 (Pouring),Bowl and Tomato soup can,Trial 4,Trial 4.xml
1913,approach handleft bowl and enclose handleft bowl and approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handright bowl to pour tomato_soup_can 19 into bowl 11 \n,BBM08,Expt 1 (Pouring),Bowl and Tomato soup can,Trial 5,Trial 5.xml
1914,approach handleft bowl and enclose handleft bowl and approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handright bowl to pour tomato_soup_can 26 into bowl 20 \n,BBM08,Expt 1 (Pouring),Bowl and Tomato soup can,Trial 6,Trial 6.xml
1915,approach handleft bowl and enclose handleft bowl and approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handright bowl to pour tomato_soup_can 18 into bowl 31 \n,BBM08,Expt 1 (Pouring),Bowl and Tomato soup can,Trial 7,Trial 7.xml
1916,approach handright bowl and enclose handright bowl and approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handleft bowl to pour tomato_soup_can 32 into bowl 12 \n,BBM08,Expt 1 (Pouring),Bowl and Tomato soup can,Trial 8,Trial 8.xml
1917,approach handright bowl and enclose handright bowl and approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright bowl to pour tomato_soup_can 13 into bowl 26 \n,BBM08,Expt 1 (Pouring),Bowl and Tomato soup can,Trial 9,Trial 9.xml
1918,approach handleft bowl and enclose handleft bowl and approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handright bowl to pour tomato_soup_can 3 into bowl 28 \n,BBM08,Expt 1 (Pouring),Bowl and Tomato soup can,Trial 10,Trial 10.xml
1919,approach handleft bowl and enclose handleft bowl and approach handright pudding_box and enclose handright pudding_box and approach handright bowl to pour pudding_box 18 into bowl 3 \n,BBM08,Expt 1 (Pouring),Bowl and Pudding box,Trial 1,Trial 1.xml
1920,approach handleft bowl and enclose handleft bowl and approach handright pudding_box and enclose handright pudding_box and approach handright bowl to pour pudding_box 12 into bowl 8 \n,BBM08,Expt 1 (Pouring),Bowl and Pudding box,Trial 2,Trial 2.xml
1921,approach handleft bowl and enclose handleft bowl and approach handright pudding_box and enclose handright pudding_box and approach handright bowl to pour pudding_box 25 into bowl 32 \n,BBM08,Expt 1 (Pouring),Bowl and Pudding box,Trial 3,Trial 3.xml
1922,approach handleft bowl and enclose handleft bowl and approach handright pudding_box and enclose handright pudding_box and approach handright bowl to pour pudding_box 6 into bowl 24 \n,BBM08,Expt 1 (Pouring),Bowl and Pudding box,Trial 4,Trial 4.xml
1923,approach handright bowl and enclose handright bowl and approach handleft pudding_box and enclose handleft pudding_box and approach handleft bowl to pour pudding_box 14 into bowl 17 \n,BBM08,Expt 1 (Pouring),Bowl and Pudding box,Trial 5,Trial 5.xml
1924,approach handright bowl and enclose handright bowl and approach handleft pudding_box and enclose handleft pudding_box and approach handleft bowl to pour pudding_box 12 into bowl 2 \n,BBM08,Expt 1 (Pouring),Bowl and Pudding box,Trial 6,Trial 6.xml
1925,approach handright bowl and enclose handright bowl and approach handleft pudding_box and enclose handleft pudding_box and approach handleft bowl to pour pudding_box 5 into bowl 13 \n,BBM08,Expt 1 (Pouring),Bowl and Pudding box,Trial 7,Trial 7.xml
1926,approach handright bowl and enclose handright bowl and approach handleft pudding_box and enclose handleft pudding_box and approach handleft bowl to pour pudding_box 23 into bowl 3 \n,BBM08,Expt 1 (Pouring),Bowl and Pudding box,Trial 8,Trial 8.xml
1927,approach handleft bowl and enclose handleft bowl and approach handright pudding_box and enclose handright pudding_box and approach handright bowl to pour pudding_box 12 into bowl 15 \n,BBM08,Expt 1 (Pouring),Bowl and Pudding box,Trial 9,Trial 9.xml
1928,approach handright bowl and enclose handright bowl and approach handleft pudding_box and enclose handleft pudding_box and approach handleft bowl to pour pudding_box 31 into bowl 20 \n,BBM08,Expt 1 (Pouring),Bowl and Pudding box,Trial 10,Trial 10.xml
1929,approach handright bowl and enclose handright bowl and approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handleft bowl to pour mustard_bottle 32 into bowl 31 \n,BBM08,Expt 1 (Pouring),Bowl and Mustard bottle,Trial 1,Trial 1.xml
1930,approach handright bowl and enclose handright bowl and approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handleft bowl to pour mustard_bottle 7 into bowl 27 \n,BBM08,Expt 1 (Pouring),Bowl and Mustard bottle,Trial 2,Trial 2.xml
1931,approach handleft bowl and enclose handleft bowl and approach handright mustard_bottle and enclose handright mustard_bottle and approach handright bowl to pour mustard_bottle 2 into bowl 7 \n,BBM08,Expt 1 (Pouring),Bowl and Mustard bottle,Trial 3,Trial 3.xml
1932,approach handleft bowl and enclose handleft bowl and approach handright mustard_bottle and enclose handright mustard_bottle and approach handright bowl to pour mustard_bottle 3 into bowl 7 \n,BBM08,Expt 1 (Pouring),Bowl and Mustard bottle,Trial 4,Trial 4.xml
1933,approach handleft bowl and enclose handleft bowl and approach handright mustard_bottle and enclose handright mustard_bottle and approach handright bowl to pour mustard_bottle 27 into bowl 6 \n,BBM08,Expt 1 (Pouring),Bowl and Mustard bottle,Trial 5,Trial 5.xml
1934,approach handleft bowl and enclose handleft bowl and approach handright mustard_bottle and enclose handright mustard_bottle and approach handright bowl to pour mustard_bottle 23 into bowl 32 \n,BBM08,Expt 1 (Pouring),Bowl and Mustard bottle,Trial 6,Trial 6.xml
1935,approach handleft bowl and enclose handleft bowl and approach handright mustard_bottle and enclose handright mustard_bottle and approach handright bowl to pour mustard_bottle 12 into bowl 25 \n,BBM08,Expt 1 (Pouring),Bowl and Mustard bottle,Trial 7,Trial 7.xml
1936,approach handleft bowl and enclose handleft bowl and approach handright mustard_bottle and enclose handright mustard_bottle and approach handright bowl to pour mustard_bottle 17 into bowl 13 \n,BBM08,Expt 1 (Pouring),Bowl and Mustard bottle,Trial 8,Trial 8.xml
1937,approach handleft bowl and enclose handleft bowl and approach handright mustard_bottle and enclose handright mustard_bottle and approach handright bowl to pour mustard_bottle 1 into bowl 7 \n,BBM08,Expt 1 (Pouring),Bowl and Mustard bottle,Trial 9,Trial 9.xml
