ID,Task,Subject Name,Experiment,Objects,Trial,Annotation file
877,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 14 \n,BBM08,Expt 3 (Opening),Cracker box,Trial 8,Trial 8.xml
878,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 2 \n,BBM08,Expt 3 (Opening),Cracker box,Trial 9,Trial 9.xml
879,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 21 \n,BBM08,Expt 3 (Opening),Cracker box,Trial 10,Trial 10.xml
880,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 17 \n,BBM09,Expt 3 (Opening),Bleach cleanser,Trial 1,Trial 1.xml
881,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 15 \n,BBM09,Expt 3 (Opening),Bleach cleanser,Trial 2,Trial 2.xml
882,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 14 \n,BBM09,Expt 3 (Opening),Bleach cleanser,Trial 3,Trial 3.xml
883,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 28 \n,BBM09,Expt 3 (Opening),Bleach cleanser,Trial 4,Trial 4.xml
884,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 20 \n,BBM09,Expt 3 (Opening),Bleach cleanser,Trial 5,Trial 5.xml
885,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 13 \n,BBM09,Expt 3 (Opening),Bleach cleanser,Trial 6,Trial 6.xml
886,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 25 \n,BBM09,Expt 3 (Opening),Bleach cleanser,Trial 7,Trial 7.xml
887,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 6 \n,BBM09,Expt 3 (Opening),Bleach cleanser,Trial 8,Trial 8.xml
888,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 11 \n,BBM09,Expt 3 (Opening),Bleach cleanser,Trial 9,Trial 9.xml
889,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 1 \n,BBM09,Expt 3 (Opening),Bleach cleanser,Trial 10,Trial 10.xml
890,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 16 \n,BBM09,Expt 3 (Opening),Gelatin box,Trial 1,Trial 1.xml
891,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 27 \n,BBM09,Expt 3 (Opening),Gelatin box,Trial 2,Trial 2.xml
892,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 29 \n,BBM09,Expt 3 (Opening),Gelatin box,Trial 3,Trial 3.xml
893,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 19 \n,BBM09,Expt 3 (Opening),Gelatin box,Trial 4,Trial 4.xml
894,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 3 \n,BBM09,Expt 3 (Opening),Gelatin box,Trial 5,Trial 5.xml
895,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 5 \n,BBM09,Expt 3 (Opening),Gelatin box,Trial 6,Trial 6.xml
896,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 21 \n,BBM09,Expt 3 (Opening),Gelatin box,Trial 7,Trial 7.xml
897,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 32 \n,BBM09,Expt 3 (Opening),Gelatin box,Trial 8,Trial 8.xml
898,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 17 \n,BBM09,Expt 3 (Opening),Gelatin box,Trial 9,Trial 9.xml
899,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 2 \n,BBM09,Expt 3 (Opening),Gelatin box,Trial 10,Trial 10.xml
900,approach handright marker and enclose handright marker and approach handleft marker to open marker 9 \n,BBM09,Expt 3 (Opening),Marker,Trial 1,Trial 1.xml
901,approach handright marker and enclose handright marker and approach handleft marker to open marker 3 \n,BBM09,Expt 3 (Opening),Marker,Trial 2,Trial 2.xml
902,approach handright marker and enclose handright marker and approach handleft marker to open marker 17 \n,BBM09,Expt 3 (Opening),Marker,Trial 3,Trial 3.xml
903,approach handright marker and enclose handright marker and approach handleft marker to open marker 21 \n,BBM09,Expt 3 (Opening),Marker,Trial 4,Trial 4.xml
904,approach handright marker and enclose handright marker and approach handleft marker to open marker 5 \n,BBM09,Expt 3 (Opening),Marker,Trial 5,Trial 5.xml
905,approach handright marker and enclose handright marker and approach handleft marker to open marker 28 \n,BBM09,Expt 3 (Opening),Marker,Trial 6,Trial 6.xml
906,approach handright marker and enclose handright marker and approach handleft marker to open marker 11 \n,BBM09,Expt 3 (Opening),Marker,Trial 7,Trial 7.xml
907,approach handright marker and enclose handright marker and approach handleft marker to open marker 2 \n,BBM09,Expt 3 (Opening),Marker,Trial 8,Trial 8.xml
908,approach handright marker and enclose handright marker and approach handleft marker to open marker 29 \n,BBM09,Expt 3 (Opening),Marker,Trial 9,Trial 9.xml
909,approach handright marker and enclose handright marker and approach handleft marker to open marker 25 \n,BBM09,Expt 3 (Opening),Marker,Trial 10,Trial 10.xml
910,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 12 \n,BBM09,Expt 3 (Opening),Master chef can,Trial 1,Trial 1.xml
911,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 10 \n,BBM09,Expt 3 (Opening),Master chef can,Trial 2,Trial 2.xml
912,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 9 \n,BBM09,Expt 3 (Opening),Master chef can,Trial 3,Trial 3.xml
913,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 31 \n,BBM09,Expt 3 (Opening),Master chef can,Trial 4,Trial 4.xml
914,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 12 \n,BBM09,Expt 3 (Opening),Master chef can,Trial 5,Trial 5.xml
915,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can to open master_chef_can 25 \n,BBM09,Expt 3 (Opening),Master chef can,Trial 6,Trial 6.xml
916,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 6 \n,BBM09,Expt 3 (Opening),Master chef can,Trial 7,Trial 7.xml
917,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 29 \n,BBM09,Expt 3 (Opening),Master chef can,Trial 8,Trial 8.xml
918,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 3 \n,BBM09,Expt 3 (Opening),Master chef can,Trial 9,Trial 9.xml
919,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 20 \n,BBM09,Expt 3 (Opening),Master chef can,Trial 10,Trial 10.xml
920,approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handright mustard_bottle to open mustard_bottle 6 \n,BBM09,Expt 3 (Opening),Mustard bottle,Trial 1,Trial 1.xml
921,approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handright mustard_bottle to open mustard_bottle 21 \n,BBM09,Expt 3 (Opening),Mustard bottle,Trial 2,Trial 2.xml
922,approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handright mustard_bottle to open mustard_bottle 3 \n,BBM09,Expt 3 (Opening),Mustard bottle,Trial 3,Trial 3.xml
923,approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handright mustard_bottle to open mustard_bottle 18 \n,BBM09,Expt 3 (Opening),Mustard bottle,Trial 4,Trial 4.xml
924,approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handright mustard_bottle to open mustard_bottle 25 \n,BBM09,Expt 3 (Opening),Mustard bottle,Trial 5,Trial 5.xml
925,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 4 \n,BBM09,Expt 3 (Opening),Mustard bottle,Trial 6,Trial 6.xml
926,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 5 \n,BBM09,Expt 3 (Opening),Mustard bottle,Trial 7,Trial 7.xml
927,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 26 \n,BBM09,Expt 3 (Opening),Mustard bottle,Trial 8,Trial 8.xml
928,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 15 \n,BBM09,Expt 3 (Opening),Mustard bottle,Trial 9,Trial 9.xml
929,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 22 \n,BBM09,Expt 3 (Opening),Mustard bottle,Trial 10,Trial 10.xml
930,approach handright pitcher_base and enclose handright pitcher_base and approach handleft pitcher_base to open pitcher_base 18 \n,BBM09,Expt 3 (Opening),Pitcher base,Trial 1,Trial 1.xml
931,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 14 \n,BBM09,Expt 3 (Opening),Pitcher base,Trial 2,Trial 2.xml
932,approach handright pitcher_base and enclose handright pitcher_base and approach handleft pitcher_base to open pitcher_base 27 \n,BBM09,Expt 3 (Opening),Pitcher base,Trial 3,Trial 3.xml
933,approach handright pitcher_base and enclose handright pitcher_base and approach handleft pitcher_base to open pitcher_base 20 \n,BBM09,Expt 3 (Opening),Pitcher base,Trial 4,Trial 4.xml
934,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 15 \n,BBM09,Expt 3 (Opening),Pitcher base,Trial 5,Trial 5.xml
935,approach handright pitcher_base and enclose handright pitcher_base and approach handleft pitcher_base to open pitcher_base 12 \n,BBM09,Expt 3 (Opening),Pitcher base,Trial 6,Trial 6.xml
936,approach handright pitcher_base and enclose handright pitcher_base and approach handleft pitcher_base to open pitcher_base 3 \n,BBM09,Expt 3 (Opening),Pitcher base,Trial 7,Trial 7.xml
937,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 4 \n,BBM09,Expt 3 (Opening),Pitcher base,Trial 8,Trial 8.xml
938,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 23 \n,BBM09,Expt 3 (Opening),Pitcher base,Trial 9,Trial 9.xml
939,approach handright pitcher_base and enclose handright pitcher_base and approach handleft pitcher_base to open pitcher_base 1 \n,BBM09,Expt 3 (Opening),Pitcher base,Trial 10,Trial 10.xml
940,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 10 \n,BBM09,Expt 3 (Opening),Potted meat can,Trial 1,Trial 1.xml
941,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 11 \n,BBM09,Expt 3 (Opening),Potted meat can,Trial 2,Trial 2.xml
942,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 7 \n,BBM09,Expt 3 (Opening),Potted meat can,Trial 3,Trial 3.xml
943,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 29 \n,BBM09,Expt 3 (Opening),Potted meat can,Trial 4,Trial 4.xml
944,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 28 \n,BBM09,Expt 3 (Opening),Potted meat can,Trial 5,Trial 5.xml
945,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 30 \n,BBM09,Expt 3 (Opening),Potted meat can,Trial 6,Trial 6.xml
946,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 32 \n,BBM09,Expt 3 (Opening),Potted meat can,Trial 7,Trial 7.xml
947,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 21 \n,BBM09,Expt 3 (Opening),Potted meat can,Trial 8,Trial 8.xml
948,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 9 \n,BBM09,Expt 3 (Opening),Potted meat can,Trial 9,Trial 9.xml
949,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 13 \n,BBM09,Expt 3 (Opening),Potted meat can,Trial 10,Trial 10.xml
950,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 7 \n,BBM09,Expt 3 (Opening),Sugar box,Trial 1,Trial 1.xml
951,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 1 \n,BBM09,Expt 3 (Opening),Sugar box,Trial 2,Trial 2.xml
952,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 20 \n,BBM09,Expt 3 (Opening),Sugar box,Trial 3,Trial 3.xml
953,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 28 \n,BBM09,Expt 3 (Opening),Sugar box,Trial 4,Trial 4.xml
954,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 5 \n,BBM09,Expt 3 (Opening),Sugar box,Trial 5,Trial 5.xml
955,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 18 \n,BBM09,Expt 3 (Opening),Sugar box,Trial 6,Trial 6.xml
956,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 21 \n,BBM09,Expt 3 (Opening),Sugar box,Trial 7,Trial 7.xml
957,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 32 \n,BBM09,Expt 3 (Opening),Sugar box,Trial 8,Trial 8.xml
958,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 8 \n,BBM09,Expt 3 (Opening),Sugar box,Trial 9,Trial 9.xml
959,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 26 \n,BBM09,Expt 3 (Opening),Sugar box,Trial 10,Trial 10.xml
